rule_id,general_rule,frequency,confidence,source_documents
rule_3103,Integration Item: Found by scrolling to FEES section,2,0.7849999999999999,Wild Fruit- MIS; Wild Fruit- MIS(1)
rule_3104,Total Price: Each bullet in FEES section becomes its own revenue schedule with potentially different pricing,2,0.7849999999999999,Wild Fruit- MIS; Wild Fruit- MIS(1)
rule_3105,"Start Date for subsequent bullets: Add 1 month increments (2nd bullet = +1 month, 3rd bullet = +2 months, etc.)",2,0.7849999999999999,Wild Fruit- MIS; Wild Fruit- MIS(1)
rule_3106,Net Terms: Refer to contract,3,0.7966666666666665,River Health Merchant Info Sheet; Wild Fruit- MIS; Wild Fruit- MIS(1)
rule_3107,"Customer Name: Choose from email specification, not filename",2,0.7849999999999999,Wild Fruit- MIS; Wild Fruit- MIS(1)
rule_3108,For Wild Fruit: Client Director is always Andy Meehan (Director ID: 7577),2,0.7849999999999999,Wild Fruit- MIS; Wild Fruit- MIS(1)
rule_3109,Ignore total price of services in first sentence of fees section; refer to bullets instead,2,0.7849999999999999,Wild Fruit- MIS; Wild Fruit- MIS(1)
rule_3110,Default integration item for Wild Fruit is 'Presentation Design - Wild Fruit',3,0.85, Autumn _ Tabs Merchant Info Sheet; Wild Fruit- MIS; Wild Fruit- MIS(1)
rule_3115,Use customer ID associated with the Fat Earth merchant when duplicates exist,2,0.85,Merchant Info Sheet - Fat Earth(1); Merchant Info Sheet - Fat Earth
rule_3116,"If customer doesn't exist, reach out to CSM (Royce as backup) to ask Fat Earth team to create customer",2,0.85,Merchant Info Sheet - Fat Earth(1); Merchant Info Sheet - Fat Earth
rule_3117,"Always create 12 invoices or increments of 12 (e.g., 12, 24, 36)",2,0.85,Merchant Info Sheet - Fat Earth(1); Merchant Info Sheet - Fat Earth
rule_3118,"Invoice start date should be 1st of following month (e.g., if Aug 22, 2023, update to Sept 1, 2023)",2,0.85,Merchant Info Sheet - Fat Earth(1); Merchant Info Sheet - Fat Earth
rule_3119,Media Fee is used for any overage that Red Antler billed (created as one-off items),2,0.85,Merchant Info Sheet - Fat Earth(1); Merchant Info Sheet - Fat Earth
rule_3120,Mike creates Project ID for any new customer,2,0.85,Merchant Info Sheet - Fat Earth(1); Merchant Info Sheet - Fat Earth
rule_3121,Merchant is defaulted to ACH credit payment method,2,0.8,Merchant Info Sheet - Fat Earth; Merchant Info Sheet - Tailorbird
rule_3122,Credit Card should be turned OFF (review and confirm on invoice PDF),2,0.85,Merchant Info Sheet - Fat Earth(1); Merchant Info Sheet - Fat Earth
rule_3127,Item Description should copy list of included products under the product,2,0.8,Merchant Info Sheet - Alvys; MIS_ Crew AI
rule_3129,Start Date: Same as service start date,3,0.8166666666666668,Merchant Info Sheet - Alvys; TIFIN GIVE_ TIFIN Sage MIS; TIFIN GIVE_ TIFIN Sage MIS(1)
rule_3131,For Type A contracts: use agreement term start date,2,0.85,Merchant Info Sheet - Alvys
rule_3137,Usage-based billing must be included as a primary feature offering,3,0.8066666666666666,MIS Template for Cake.ai; Multimodal Merchant Info Sheet_; AlphaAI Technologies DBA Tavily MIS
rule_3143,Use Sales Order flow instead of Invoice Only flow for NetSuite integration,2,0.85,Merchant Info Sheet - Outrider; Merchant Info Sheet - Outrider(1)
rule_3145,Payments must be mapped to account 10000 - PacWest (Sq One) Bank - Checking Acct,2,0.85,Merchant Info Sheet - Outrider; Merchant Info Sheet - Outrider(1)
rule_3146,"Invoice must include: Customer, Subsidiary, Location, Department (Revenue), Items, and Pricing",2,0.85,Merchant Info Sheet - Outrider; Merchant Info Sheet - Outrider(1)
rule_3148,Customer creation is not applicable for this configuration,2,0.75,Merchant Info Sheet - Outrider(1); Merchant Info Sheet - Mode Mobile(1)
rule_3149,Both Sandbox and Production API access are required,2,0.85,Merchant Info Sheet - Outrider; Merchant Info Sheet - Outrider(1)
rule_3150,Two distinct business models exist: (1) Actual Company contracts (Outrider automation) and (2) Sub-tenant agreements for Outrider,2,0.865,Merchant Info Sheet - Outrider; Merchant Info Sheet - Outrider(1)
rule_3151,No taxes are expected for Outrider at completion of implementation,2,0.865,Merchant Info Sheet - Outrider; Merchant Info Sheet - Outrider(1)
rule_3152,For Subtenants: Use 'Base Rent' for Base Rent portion and 'Security Deposit' for Security Deposit portion,2,0.865,Merchant Info Sheet - Outrider; Merchant Info Sheet - Outrider(1)
rule_3153,Post-implementation check-in required in 2 weeks (Aug 13th) for Cash Application and Reporting,2,0.865,Merchant Info Sheet - Outrider; Merchant Info Sheet - Outrider(1)
rule_3156,For purchase orders: Check if contract already exists with same customer and dates before processing,3,0.85,Merchant Info Sheet - Hylaine; MIS_ Blumira; Merchant Info Sheet - Hylaine(1)
rule_3161,"Item Name should use the title of the column (e.g., 'XDR Platform', 'SIEM')",3,0.85,MIS_ Anrok; MIS_ Blumira; MIS_ Crew AI
rule_3166,System must support 4-5 distinct product lines,2,0.8200000000000001,MIS_ Blumira
rule_3176,Workflow automation must be maintained across integrated systems,4,0.8,MIS_ Blumira; MIS_ Coram AI; MIS_ Juniper; Knowde - Merchant Info Sheet
rule_3186,Item Description: Leave as none,2,0.85,TIFIN GIVE_ TIFIN Sage MIS; TIFIN GIVE_ TIFIN Sage MIS(1)
rule_3187,Total Price: Verify if yearly cost or total contract cost; look for annual fee if total cost,2,0.85,TIFIN GIVE_ TIFIN Sage MIS; TIFIN GIVE_ TIFIN Sage MIS(1)
rule_3188,Periods: Default to 3,5,0.85,TIFIN GIVE_ TIFIN Sage MIS; TIFIN GIVE_ TIFIN Sage MIS(1); Medicom Merchant Info Sheet_(1)
rule_3193,No automated revenue recognition process exists,2,0.75,Merchant Info Sheet - Dr. Seuss_;  Merchant Info Sheet - Motivity
rule_3207,Real-time financial reporting capability is required for leadership and investor visibility,2,0.92, Merchant Info Sheet - Motivity; Beansquad - MIS
rule_3213,Item Description is not necessary for Included Service BT,3,0.8733333333333334, Merchant Info Sheet - Motivity; MIS_ Anrok
rule_3215,"Period is calculated by multiplying frequency by term (e.g., monthly frequency × 12 term = 12 period)",2,0.85, Merchant Info Sheet - Motivity
rule_3221,Usage billing must be streamlined for B2B segment specifically,3,0.85,Merchant Info Sheet - Airops_(1);  Merchant Info Sheet - Motivity; Merchant Info Sheet - Airops_
rule_3235,Unbilled versus deferred revenue tracking is required,2,0.835, Merchant Info Sheet - Motivity; Tabs + Human Merchant Info Sheet_
rule_3246,Most customer contracts auto-renew,2,0.885,Copy of Merchant Info Sheet - OpenClinica
rule_3251,"{'rule_id': 'R4', 'category': 'Service Term', 'description': 'Training services have a 6-month service term'}",3,0.85,Copy of Merchant Info Sheet - OpenClinica
rule_3266,Arist does not recognize revenue as seats are activated,2,0.85,Arist MIS(1)
rule_3274,Sales tax requires its own separate revenue schedule (if present),2,0.82,Glacier Historical Invoices MIS [Deprecated - Do Not Use]
rule_3275,"For tax line items: duplicate existing line item revenue schedule, delete description, change item name to 'tax', set total price to tax amount",2,0.82,Glacier Historical Invoices MIS [Deprecated - Do Not Use]
rule_3285,Create one BT (Billing Term) for every invoice period,3,0.7733333333333333,Merchant Info Sheet_ Counslr; Merchant Info Sheet_ Counslr(1); MIS Attentive Inc
rule_3298,Usage AI 'Included Products' should ONLY select the respective product,2,0.87,MIS_ Truepic; MIS Attentive Inc
rule_3321,Data report from Mode Mobile team states billing amounts for each provider monthly,2,0.95,Merchant Info Sheet - Mode Mobile; Merchant Info Sheet - Mode Mobile(1)
rule_3322,Report is available one week after month end,2,0.95,Merchant Info Sheet - Mode Mobile; Merchant Info Sheet - Mode Mobile(1)
rule_3323,Mode uploads report to Tabs through Events system,2,0.95,Merchant Info Sheet - Mode Mobile; Merchant Info Sheet - Mode Mobile(1)
rule_3326,Assign document to correct customer (create if doesn't exist in QBO),2,0.95,Merchant Info Sheet - Mode Mobile; Merchant Info Sheet - Mode Mobile(1)
rule_3327,Create single billing term named 'Monthly Revenue Share',2,0.95,Merchant Info Sheet - Mode Mobile; Merchant Info Sheet - Mode Mobile(1)
rule_3328,Event to track must be 'revshare',2,0.95,Merchant Info Sheet - Mode Mobile; Merchant Info Sheet - Mode Mobile(1)
rule_3329,Net terms and Integration item found in 'Mode Mobile - Tabs usage data' worksheet,2,0.95,Merchant Info Sheet - Mode Mobile; Merchant Info Sheet - Mode Mobile(1)
rule_3330,Use no integration item if not specified in worksheet,2,0.95,Merchant Info Sheet - Mode Mobile; Merchant Info Sheet - Mode Mobile(1)
rule_3331,Mark contract as processed after completion,2,0.935,Merchant Info Sheet - Proton; Merchant Info Sheet - Mode Mobile
rule_3332,"For customers in data sheet without contracts, upload fake contract (Contract stand-in pdf)",2,0.95,Merchant Info Sheet - Mode Mobile; Merchant Info Sheet - Mode Mobile(1)
rule_3333,Create billing terms for customers without contracts following same Step 1 process,2,0.95,Merchant Info Sheet - Mode Mobile; Merchant Info Sheet - Mode Mobile(1)
rule_3334,Events are handled on a self-service basis for Mode Mobile customers,2,0.65,Merchant Info Sheet - Mode Mobile; Merchant Info Sheet - Mode Mobile(1)
rule_3336,Multiple sales touchpoints are documented (Sales 1 and Sales 2),3,0.65,Merchant Info Sheet - Mode Mobile; Merchant Info Sheet - Mode Mobile(1)
rule_3339,Video recordings include participant names in the title for tracking purposes,3,0.5833333333333334,Merchant Info Sheet_ Proof(1); Merchant Info Sheet - Mode Mobile; Merchant Info Sheet - Mode Mobile(1)
rule_3347,Collections process including dunning functionality must be implemented,3,0.8733333333333334,Instil MIS; Merchant Info Sheet - Welcome Home Software; River Health Merchant Info Sheet
rule_3357,Month 1 BT has Periods: 1 and Frequency: 1 month,2,0.92,SafelyYou MIS
rule_3365,Item Description: Use column E from reference spreadsheet,2,0.92,SafelyYou MIS
rule_3371,Frequency: Set to Monthly unless stated otherwise,3,0.8733333333333334,Alaffia Health MIS; SafelyYou MIS; TIFIN GIVE_ TIFIN Sage MIS
rule_3380,PLG billing model is designated for smaller customers,2,0.7849999999999999,Tabs MIS for Quotapath; Merchant Info Sheet - Airops_
rule_3381,Contract processing steps must be documented including what to ignore in contracts,2,0.885,Tabs MIS for Quotapath; Alkira _ Merchant Info Sheet
rule_3382,Upfront credit card collection is required for transactions,2,0.885,Tabs MIS for Quotapath; Beansquad - MIS
rule_3384,Billing is seat-based with a seat floor minimum,5,0.852,Merchant Info Sheet - Proton; Tabs MIS for Quotapath; Merchant Info Sheet - Proton(1)
rule_3395,Billing must occur on a monthly cycle,2,0.885,Circadian Risk Merchant Info Sheet; Tabs MIS for Quotapath
rule_3403,"Annual Subscription Fees should use Integration Item: Annual Subscription Fees, Category: Platform",2,0.92,Merchant Info Sheet - FindMine
rule_3409,Number of periods should be increased by 1 beyond the contract months to account for final month billing,2,0.85,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine
rule_3410,Revenue schedule start date should be taken from the email body,3,0.85,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine; MIS_ Anrok
rule_3411,Do not include 'Hazard Fees' or 'additional hours' as separate BTs,2,0.85,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine
rule_3412,Amendments or change requests may add new resources or adjust contract dates,2,0.85,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine
rule_3413,Contract start date must be provided by merchant in email body (no estimation rule),2,0.85,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine
rule_3414,"Billing for T&M contracts: Every 7 days, starting on the Monday before the start date, bill last of period",2,0.85,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine
rule_3416,Customers should be generated as needed (no unique creation process),2,0.85,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine
rule_3417,"Processing focuses on billable consulting resources, not milestones (with few exceptions)",2,0.85,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine
rule_3418,"Consultants are billed based on actual time worked, not flat contract rates",2,0.85,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine
rule_3419,"Contracts serve as rate cards and estimates, not final cost determination",2,0.85,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine
rule_3422,"Milestone-based billing: Each milestone must be its own BT (Billing Transaction), non-recurring",2,0.85,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine
rule_3423,BT name should be the milestone name for milestone-based projects,2,0.85,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine
rule_3424,Sub-customers should be named using the text after the colon (:) in the document title,2,0.85,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine
rule_3425,Amwins customers: All roles should be 'Software Development Consultant' linked to that event type,2,0.85,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine
rule_3426,First Citizens Bank: PM Services should use 'Project Manager' as BT title and Event Type,2,0.85,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine
rule_3427,Default Service Term Start Date: 45 days after effective date (if no email body info available),2,0.85,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine
rule_3428,Email body information supersedes default start date rules,2,0.85,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine
rule_3429,"Ignore project details, milestones, and deliverables in contracts unless costs are tied to milestones",2,0.85,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine
rule_3431,Use 'Hours' for all usage-based integration items,3,0.7833333333333333,Merchant Info Sheet - Hylaine; Merchant Info Sheet - David Energy; Tabs MIS for Keen Decision Systems
rule_3432,Use 'Fixed price milestone' for milestone contracts,2,0.7849999999999999,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine
rule_3433,Use 'Time and Materials' for Time and Materials contracts,2,0.7849999999999999,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine
rule_3436,Pricing information for PR and Affiliate must be extracted from Section 5.1,3,0.84, Autumn _ Tabs Merchant Info Sheet
rule_3441,If 1 month paid upfront: second BT frequency = (total service term in months) - 1,2,0.85, Autumn _ Tabs Merchant Info Sheet
rule_3445,"{'rule_id': 'R4', 'description': 'Net terms are set to 30 days for all revenue schedules', 'category': 'payment_terms'}",2,0.82, Autumn _ Tabs Merchant Info Sheet
rule_3446,"{'rule_id': 'R7', 'description': 'Periods must equal Months of Service', 'category': 'revenue_schedule'}",2,0.85,Merchant Info Sheet - Proton(1);  Autumn _ Tabs Merchant Info Sheet
rule_3483,Two primary contract types must be identified: Full Payment and Payment Schedule,3,0.85,TIFIN AG_ WEALTHTECH_ MAGNIFI_ Axis  MIS; TIFIN AG_ WEALTHTECH_ MAGNIFI_ Axis _ TIFIN IP MIS; Copy of TIFIN AG MIS
rule_3484,Full Payment: Default Months of Service is 36 months,7,0.8499999999999999,TIFIN AG_ WEALTHTECH_ MAGNIFI_ Axis  MIS; TIFIN AG_ WEALTHTECH_ MAGNIFI_ Axis _ TIFIN IP MIS; Copy of TIFIN AG MIS
rule_3486,Payment Schedule: Create a Revenue Schedule for every line listed,5,0.85,Merchant Info Sheet - Sprinto; TIFIN AG_ WEALTHTECH_ MAGNIFI_ Axis _ TIFIN IP MIS; TIFIN AG_ WEALTHTECH_ MAGNIFI_ Axis  MIS; Copy of Merchant Info Sheet - Sprinto; Copy of TIFIN AG MIS
rule_3525,Map 'Service column' to 'Item name' field,2,0.85,Merchant Info Sheet_ Cognition AI
rule_3528,For usage billing: Description = 'Devin' OR 'Fine-Tuned Devin',2,0.85,Merchant Info Sheet_ Cognition AI
rule_3531,For usage billing: Price = price stated in contract language,2,0.85,Merchant Info Sheet_ Cognition AI
rule_3532,Contracts are POs from OrderTime (merchant's order management system),2,0.92,Merchant Info Sheet - BrewBird; [FOR EXTERNAL USE] Merchant Info Sheet - BrewBird
rule_3533,"BPO must check for new orders, pull POs, and upload to Tabs for processing",2,0.92,Merchant Info Sheet - BrewBird; [FOR EXTERNAL USE] Merchant Info Sheet - BrewBird
rule_3534,Processing flow must be completed in early AM so BrewBird receives notification by 6am PT / 9am ET,2,0.92,Merchant Info Sheet - BrewBird; [FOR EXTERNAL USE] Merchant Info Sheet - BrewBird
rule_3535,Daily communication must be sent to Chirag after OrderTime is checked,2,0.92,Merchant Info Sheet - BrewBird; [FOR EXTERNAL USE] Merchant Info Sheet - BrewBird
rule_3536,Communication must state if there were ship docs from previous day and how many,2,0.92,Merchant Info Sheet - BrewBird; [FOR EXTERNAL USE] Merchant Info Sheet - BrewBird
rule_3537,Invoice must match the Ship Doc Order,2,0.92,Merchant Info Sheet - BrewBird; [FOR EXTERNAL USE] Merchant Info Sheet - BrewBird
rule_3539,"CX Invoice Number must be updated from garage, not from merchant app",6,0.8633333333333333,Merchant Info Sheet - BrewBird; [FOR EXTERNAL USE] Merchant Info Sheet - BrewBird
rule_3540,"If OrderTime order includes ground shipping, create a BT for ground shipping with 'Shipping Item' integration",2,0.92,Merchant Info Sheet - BrewBird; [FOR EXTERNAL USE] Merchant Info Sheet - BrewBird
rule_3541,"If OrderTime order includes 'Brewbird Event' OR 'Brewbird Event Staff', use 'Services' as integration item",4,0.92,Merchant Info Sheet - BrewBird; [FOR EXTERNAL USE] Merchant Info Sheet - BrewBird
rule_3542,"All items from OrderTime must be included on invoice, even if they have no dollar value",2,0.92,Merchant Info Sheet - BrewBird; [FOR EXTERNAL USE] Merchant Info Sheet - BrewBird
rule_3543,"If Customer PO exists in OrderTime, it must be added to invoice in P O Number field",4,0.92,Merchant Info Sheet - BrewBird; [FOR EXTERNAL USE] Merchant Info Sheet - BrewBird
rule_3544,"When uncertain about PO Number accuracy, put contract on hold and contact CX rather than processing incorrectly",2,0.835,Merchant Info Sheet - BrewBird; [FOR EXTERNAL USE] Merchant Info Sheet - BrewBird
rule_3545,No Credit Card BTs (Balance Transfers) to be processed,2,0.835,Merchant Info Sheet - BrewBird; [FOR EXTERNAL USE] Merchant Info Sheet - BrewBird
rule_3546,Flag Credit Card BT questions to Chirag and CX,2,0.835,Merchant Info Sheet - BrewBird; [FOR EXTERNAL USE] Merchant Info Sheet - BrewBird
rule_3547,POs serve as 'events' for this merchant,2,0.835,Merchant Info Sheet - BrewBird; [FOR EXTERNAL USE] Merchant Info Sheet - BrewBird
rule_3548,"Do Not Process any orders for: Brewbird HQ, Brewbird Eng, Brewbird Service",2,0.835,Merchant Info Sheet - BrewBird; [FOR EXTERNAL USE] Merchant Info Sheet - BrewBird
rule_3550,"{'rule_id': 'R3', 'description': 'Create separate billing terms for Pilot Period and Regular Period', 'category': 'Billing Setup', 'explicit': True}",3,0.92,Merchant Info Sheet - Interfold_(1)
rule_3551,"{'rule_id': 'R5', 'description': 'Pilot periods are billed at lower amounts and are billed monthly', 'category': 'Billing Model', 'explicit': True}",3,0.92,Merchant Info Sheet - Interfold_(1)
rule_3554,Contracts are billed at the beginning of each term,2,0.8,Dark Roast Merchant Info Sheet_; MIS_ Coram AI
rule_3559,Reason for purchasing Tabs must be documented,2,0.75,MIS_ Zenlytic; Kat_s [MAKE A COPY DO NOT EDIT] Merchant Info Sheet - Template
rule_3571,"Net terms use 'Payment Terms' from 'Billing Details', default to net 30 if not stated",2,0.92,Fingerprint MIS; AlphaAI Technologies DBA Tavily MIS
rule_3574,E-signed Documents usage line item maps to 'Documents Sent' product,2,0.85,Merchant Info Sheet - Enzy
rule_3577,System must support forwarding contracts from Hubspot CRM,2,0.85,Merchant Info Sheet - Enzy; MIS_ Coram AI
rule_3578,System must include autocharge functionality for payment processing,2,0.85,Merchant Info Sheet - Enzy; MIS_ Voxie
rule_3581,"When seat count remains constant across multiple billing schedules, create separate Revenue Schedule Billing Terms (RS BT) for each period (Y1, Y2, Y3) rather than combining them",2,0.835,Merchant Info Sheet_ Luminary; Merchant Info Sheet_ Luminary(1)
rule_3582,Separate revenue schedules per period are required to demonstrate GAAP revenue increases across periods for CEO reporting,2,0.835,Merchant Info Sheet_ Luminary; Merchant Info Sheet_ Luminary(1)
rule_3583,Item descriptions for Luminary Platform Access must include authorized users and active clients information,2,0.835,Merchant Info Sheet_ Luminary; Merchant Info Sheet_ Luminary(1)
rule_3585,Additional Users billing terms are recurring monthly but priced for the entire term,3,0.84,Merchant Info Sheet_ Luminary; Merchant Info Sheet_ Luminary(1); Tenant -- Merchant Info Sheet
rule_3586,All additional users are billed on the calendar month basis,2,0.885,Merchant Info Sheet_ Luminary; Merchant Info Sheet_ Luminary(1)
rule_3589,US TEAM ONLY: Customer Name must be correct based on Advisor Name,2,0.85,Merchant Info Sheet_ Luminary; Merchant Info Sheet_ Luminary(1)
rule_3590,Subscription SKU may extend across multiple years,2,0.85,Merchant Info Sheet_ Luminary; Merchant Info Sheet_ Luminary(1)
rule_3592,"Use Billing POC Name, Email and Address when creating customers",2,0.85,Merchant Info Sheet_ Luminary; Merchant Info Sheet_ Luminary(1)
rule_3594,"Subscription SKUs are billed on deal signing date for annual period (e.g., May 15 to May 14)",2,0.885,Merchant Info Sheet_ Luminary; Merchant Info Sheet_ Luminary(1)
rule_3595,"Additional User items are billed monthly starting on the 1st of the following month after deal signing, recurring for 12 months",2,0.885,Merchant Info Sheet_ Luminary; Merchant Info Sheet_ Luminary(1)
rule_3598,Active client fee pricing should be divided by 4 for quarterly billing,2,0.885,Merchant Info Sheet_ Luminary; Merchant Info Sheet_ Luminary(1)
rule_3599,"Default billing frequency: Annual for subscriptions, Quarterly for active client fees, Monthly for number of users",2,0.885,Merchant Info Sheet_ Luminary; Merchant Info Sheet_ Luminary(1)
rule_3601,Flat Platform Fee combined with Tiered unit pricing model must be applied for Active Clients,4,0.775,Merchant Info Sheet_ Luminary; MIS_ Anrok; Merchant Info Sheet_ Luminary(1)
rule_3602,DocuSign forwarding process should be used for new deals,2,0.8,Merchant Info Sheet_ Luminary; Merchant Info Sheet_ Luminary(1)
rule_3606,Additional Seats: Billing type is 'UNIT',2,0.85,TIFIN @ Work MIS(1)
rule_3607,Additional Seats requires Event to track: 'Additional Seat',2,0.85,TIFIN @ Work MIS(1)
rule_3610,"{'rule_id': 'R4', 'category': 'Service Fees', 'description': 'Service fees are recurring fees for service term duration', 'explicit': True}",3,0.85,Eino Merchant Info Sheet; IUNU Merchant Info Sheet
rule_3611,"{'rule_id': 'R6', 'category': 'Installation Fee', 'description': 'If installation is listed, process as billing term 30 days after effective date with identified price', 'explicit': True}",2,0.85,IUNU Merchant Info Sheet
rule_3614,Invoice paid dates are required for commission payout calculations,3,0.8166666666666668,Merchant Info Sheet_ Counslr; Merchant Info Sheet_ Counslr(1)
rule_3615,Co-founders (Tyler and Josh) must jointly approve all decisions,2,0.85,Merchant Info Sheet_ Counslr; Merchant Info Sheet_ Counslr(1)
rule_3616,Communication should occur via Slack DM or merchant channel,2,0.85,Merchant Info Sheet_ Counslr; Merchant Info Sheet_ Counslr(1)
rule_3617,Annual contracts should be migrated later in the process,2,0.85,Merchant Info Sheet_ Counslr; Merchant Info Sheet_ Counslr(1)
rule_3618,Manual workarounds are acceptable during functionality build-out phase,2,0.85,Merchant Info Sheet_ Counslr; Merchant Info Sheet_ Counslr(1)
rule_3620,"In implementation period, flag for Royce to review",2,0.75,Merchant Info Sheet_ Counslr; Merchant Info Sheet_ Counslr(1)
rule_3621,Sales rep who sold the deal must be associated with each individual customer,2,0.75,Merchant Info Sheet_ Counslr; Merchant Info Sheet_ Counslr(1)
rule_3622,Sales rep information should be populated on invoices for visibility into payment status,2,0.75,Merchant Info Sheet_ Counslr; Merchant Info Sheet_ Counslr(1)
rule_3623,Commission CSV extraction occurs in the second week of every month,2,0.75,Merchant Info Sheet_ Counslr; Merchant Info Sheet_ Counslr(1)
rule_3624,Simple commission structure is to be used for calculations,2,0.75,Merchant Info Sheet_ Counslr; Merchant Info Sheet_ Counslr(1)
rule_3625,"All new contracts to be sent to Tabs starting August 12, 2024",2,0.75,Merchant Info Sheet_ Counslr; Merchant Info Sheet_ Counslr(1)
rule_3626,Create Customer with no GL ledger linked due to small company size,2,0.75,Merchant Info Sheet_ Counslr; Merchant Info Sheet_ Counslr(1)
rule_3627,For annual billing with monthly per-person amounts: multiply the monthly amount by 12,2,0.75,Merchant Info Sheet_ Counslr; Merchant Info Sheet_ Counslr(1)
rule_3643,Manual email outreach required after each 'Closed Won' deal in HubSpot,2,0.92,Merchant Info Sheet - Welcome Home Software
rule_3670,"{'rule_id': 'R2', 'description': 'When seats are added above the floor, the new total becomes the permanent new floor for the contract', 'category': 'billing'}",2,0.9,Merchant Info Sheet - Proton; Merchant Info Sheet - Proton(1)
rule_3671,"{'rule_id': 'R3', 'description': 'New seats added mid-contract are billed pro-rata for the remaining contract period, charged upfront', 'category': 'billing'}",2,0.9,Merchant Info Sheet - Proton; Merchant Info Sheet - Proton(1)
rule_3674,Professional services fees with fixed quantity are billed once upfront with 0 months of service,2,0.92,Merchant Info Sheet - Proton; Merchant Info Sheet - Proton(1)
rule_3675,Multi-year periods: each year equals 12 months unless invoice cadence specifies otherwise,2,0.92,Merchant Info Sheet - Proton; Merchant Info Sheet - Proton(1)
rule_3676,"If multiple years invoiced together, months of service equals total period (e.g., 3 years = 36 months)",2,0.92,Merchant Info Sheet - Proton; Merchant Info Sheet - Proton(1)
rule_3677,Item names found under 'Proton Services' or similarly named column,2,0.92,Merchant Info Sheet - Proton; Merchant Info Sheet - Proton(1)
rule_3679,Invoice cadence determined from Payment Terms section,2,0.9,StrongArm MIS (real one)(1); Merchant Info Sheet - Proton(1)
rule_3682,Take final price only - no need to process discounts separately,2,0.92,Merchant Info Sheet - Proton; Merchant Info Sheet - Proton(1)
rule_3685,"When renewal overwrites original terms, modify existing BTs in addition to adding new ones",2,0.92,Merchant Info Sheet - Proton; Merchant Info Sheet - Proton(1)
rule_3686,Renewal contracts overwrite the last 24 months of original contract BTs,3,0.87,Merchant Info Sheet - Proton; Merchant Info Sheet - Proton(1)
rule_3687,"Upsells require two actions: (1) create one-time invoice on start date, (2) add specified amount to all future BTs after start date",2,0.865,Merchant Info Sheet - Proton; Merchant Info Sheet - Proton(1)
rule_3698,"Months of Service should be identified from defined terms (12, 24, or 36 months) or inferred from start and end dates if not directly stated",2,0.885,MIS_ Niche; Merchant Info Sheet - Five Sigma Labs
rule_3699,Item Name must be identified from primary product or service listings in tables or labeled sections with service module names,2,0.885,MIS_ Niche; Merchant Info Sheet - Five Sigma Labs
rule_3701,"Total Price must include fee breakdown (annual, monthly, onboarding) and any per-unit or bundled pricing",2,0.885,MIS_ Niche; Merchant Info Sheet - Five Sigma Labs
rule_3702,Quantity must capture unit-based metrics when applicable,2,0.885,MIS_ Niche; Merchant Info Sheet - Five Sigma Labs
rule_3704,Use official commencement date as Start Date; note separately if onboarding begins at different time,2,0.835,MIS_ Niche; Merchant Info Sheet - Five Sigma Labs
rule_3705,"Identify contract period type: one-time service, fixed term, or auto-renewal terms (e.g., rolling 12 or 36-month terms)",2,0.75,MIS_ Niche; Merchant Info Sheet - Five Sigma Labs
rule_3706,"Identify billing/invoice frequency (monthly, annually, milestone-based)",2,0.75,MIS_ Niche; Merchant Info Sheet - Five Sigma Labs
rule_3712,Manual handoffs are required into QBO (QuickBooks Online),2,0.72,MIS_ Siteline
rule_3721,Custom-built solutions should be avoided in favor of existing platforms,3,0.8733333333333334,MIS_ Juniper;  Onebrief Merchant Info Sheet; MIS_ Siteline
rule_3729,Customer Success fills Feature Requests section post-go-live,2,0.85,AlphaAI Technologies DBA Tavily MIS
rule_3733,Enterprise Platform Fee quantity will almost always be 1,2,0.92,AlphaAI Technologies DBA Tavily MIS
rule_3741,Monthly fee typically includes 10 free prescribers,2,0.92,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3742,"When free prescribers are included, adjust contracted tiers by adding 10 to the range boundaries",2,0.92,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
